Taxonomy	C1	C2	C3	Y1	Y2	Y3
Pseudocolwellia	0	0	0	0	0	0
Pseudodesulfovibrio	56	40	24	0	3	1
Pseudoduganella	18	11	24	1	2	1
Pseudoflavonifractor	662	365	353	9	48	64
Pseudofrankia	1	4	0	0	0	0
Pseudogemmatithrix	12	13	6	0	1	0
Pseudogemmobacter	2	0	1	0	0	0
Pseudoglutamicibacter	0	0	0	0	0	0
Pseudogulbenkiania	0	1	3	0	0	0
Pseudohongiella	0	0	0	0	0	0
Pseudolabrys	9	3	0	0	0	0
Pseudolactococcus	1	0	0	3	1	1
Pseudoleptotrichia	0	0	0	1	2	0
Pseudoluteimonas	0	0	0	0	0	0
Pseudolysobacter	0	0	0	0	0	0
Pseudomonas	523	257	184	48	54	50
Pseudomyxococcus	3	13	7	0	0	0
Pseudonocardia	33	13	54	3	1	1
Pseudooceanicola	4	6	24	0	0	0
Pseudopedobacter	0	0	0	0	0	0
Pseudopelagicola	0	0	2	0	0	0
Pseudophaeobacter	0	0	0	0	0	0
Pseudoprevotella	0	14	4	0	0	0
Pseudoramibacter	27	17	6	1	6	0
Pseudorhizobium	0	0	0	0	0	0
Pseudorhodobacter	0	0	0	0	0	0
Pseudorhodoplanes	0	1	0	0	0	0
Pseudoroseicyclus	0	0	0	0	1	0
Pseudosulfitobacter	1	2	1	0	1	0
Pseudotamlana	0	0	0	0	0	0
Pseudotevenvirus	0	0	0	0	0	0
Pseudothauera	25	9	0	0	0	0
Pseudothermotoga	1	0	0	0	0	0
Pseudovibrio	1	1	3	0	0	5
Pseudoxanthomonas	21	2	16	0	1	1
Psiaduvirus	0	0	0	0	0	0
Psilocybe	1	0	0	0	0	0
Psimevirus	0	0	0	0	0	0
Psimunavirus	0	0	0	0	0	0
Psipapillomavirus	0	0	0	0	0	0
Psoetuvirus	0	0	0	0	0	0
Psychrobacillus	1	4	0	1	2	1
Psychrobacter	3	4	2	2	1	2
Psychrobium	0	0	0	0	0	0
Psychroflexus	0	0	0	2	0	0
Psychromicrobium	0	0	0	0	0	0
Psychromonas	0	0	0	1	0	0
Psychroserpens	0	0	0	0	0	0
Psychrosphaera	0	0	0	0	0	0
Pteridovirus	0	0	0	0	0	0
Pteropopoxvirus	0	0	0	0	0	0
Pterovirus	0	0	0	0	0	0
Puahadnavirus	0	0	0	0	0	0
Puccinia	0	0	2	1	0	0
Pudlivirus	0	0	0	0	0	0
Puduphavirus	0	0	0	0	0	0
Puhrivirus	0	0	0	0	0	0
Puia	0	0	1	0	1	0
Puirovirus	0	0	0	0	0	0
Pukovnikvirus	0	0	0	0	0	0
Pukyongia	0	0	0	0	0	0
Pukyongiella	0	3	4	0	0	0
Pullulanibacillus	0	0	0	0	4	5
Pulverervirus	0	0	0	0	0	0
Pulveribacter	1	0	0	0	0	0
Pumpernickelvirus	0	0	0	0	0	0
Punavirus	0	0	0	0	0	0
Puppervirus	0	0	0	0	0	0
Purivirus	0	0	0	0	0	0
Purkyvirus	0	0	0	0	0	0
Purpureocillium	0	2	3	0	0	1
Pushchinovirus	0	0	0	0	0	0
Pusillibacter	1242	683	260	46	62	97
Pusillimonas	0	0	0	0	3	0
Pylasvirus	0	0	0	0	0	0
Pylenevirus	0	0	0	0	0	0
Pyramidobacter	49	20595	43	0	4	2
Pyrenophora	0	0	0	0	0	0
Pyricularia	2	0	1	0	3	1
Pyrobaculum	0	2	1	4	0	0
Pyrococcus	0	0	0	0	0	0
Pyrodictium	0	0	0	3	0	0
Pyrofollis	0	0	0	0	0	0
Pyrolobus	3	4	0	0	0	0
Pyruvatibacter	0	0	0	0	0	0
Pyxidicoccus	5	1	2	0	1	0
Qadamvirus	0	0	0	0	0	0
Qiania	25	43	24	58	41	40
Qingdaovirus	0	0	0	0	0	0
Qingshengfaniella	0	0	1	0	0	0
Qipengyuania	22	14	3	0	0	0
Quadragintavirus	0	0	0	0	0	0
Quadrivirus	0	0	0	0	0	0
Quaranjavirus	0	0	0	0	0	0
Quatrionicoccus	0	0	0	0	0	0
Qubevirus	0	0	0	0	0	0
Quesadillavirus	0	0	0	0	0	0
Questintvirus	0	0	0	0	0	0
Quhwahvirus	0	0	0	0	0	0
Quivirus	0	0	0	0	0	0
Quwivirus	0	0	0	0	0	0
Rabovirus	0	0	0	0	0	0
Radbaivirus	0	0	0	0	0	0
Radiobacillus	0	0	0	0	1	3
Radostvirus	0	0	0	0	0	0
Rafivirus	0	0	0	0	0	0
Rahariannevirus	0	0	0	0	0	0
Rahnella	3	7	2	0	1	0
Raineyella	0	1	4	0	0	0
Rajidapivirus	0	0	0	0	0	0
Raleighvirus	0	0	0	0	0	0
Ralstonia	7	10	25	0	1	1
Ramlibacter	8	21	9	1	1	2
Ranavirus	0	0	0	0	0	0
Raoultella	53	50	16	1	2	30
Raoultibacter	163	40	166	33	1234	163
Raphidovirus	0	0	0	0	0	0
Rapidusivirus	0	0	0	0	0	0
Rasiella	0	0	0	0	0	0
Rathayibacter	14	13	7	1	1	1
Rauchvirus	0	0	0	0	0	0
Raunefjordenvirus	0	0	0	0	0	0
Ravarandavirus	0	0	0	0	0	0
Ravavirus	0	0	0	0	0	0
Ravinvirus	0	0	0	0	0	0
Readingvirus	0	0	0	0	0	0
Recovirus	0	0	0	0	0	0
Redjacvirus	0	0	0	0	0	0
Refugevirus	0	0	0	0	0	0
Reginaelenavirus	0	0	0	0	0	0
Rehihmevirus	0	0	0	0	0	0
Rehudzovirus	0	0	0	0	0	0
Reichenbachiella	0	0	0	0	0	0
Reinekea	4	0	2	0	0	0
Reipivirus	0	0	0	0	0	0
Remersonia	0	1	1	1	0	0
Renibacterium	0	0	0	0	0	0
Replylivirus	0	0	0	0	0	0
Reptarenavirus	0	0	0	0	0	0
Reptillovirus	0	0	0	0	0	0
Reqipinevirus	0	0	0	0	0	0
Rerduovirus	0	0	0	0	0	0
Respirovirus	0	0	0	0	0	0
Restivirus	0	0	0	0	0	0
Retbasiphovirus	0	0	0	0	0	0
Reyranella	3	8	23	2	2	1
Reyvirus	0	0	0	0	0	0
Rhadinovirus	0	0	0	0	0	0
Rheavirus	0	0	0	0	0	0
Rheinheimera	1	0	2	0	1	0
Rhizobacter	0	0	0	0	0	0
Rhizobium	102	57	59	14	21	9
Rhizoctonia	0	0	0	0	0	0
Rhizomonavirus	0	0	0	0	0	0
Rhizophagus	0	6	0	2	6	6
Rhizorhabdus	2	7	1	0	0	0
Rhizosphaericola	0	0	0	0	0	0
Rhizoulivirus	0	0	0	0	0	0
Rhodanobacter	2	14	6	1	0	1
Rhodobacter	4	9	24	0	0	0
Rhodocaloribacter	1	3	10	0	0	0
Rhodococcoides	0	1	0	0	1	1
Rhodococcus	151	148	83	10	10	11
Rhodocytophaga	2	0	0	0	0	0
Rhodoferax	16	12	13	0	2	0
Rhodoligotrophos	1	2	0	0	0	0
Rhodoluna	2	0	2	0	0	0
Rhodomicrobium	12	2	2	0	1	0
Rhodophyticola	0	0	0	0	0	0
Rhodopila	2	2	0	0	0	0
Rhodopirellula	0	0	0	0	0	0
Rhodoplanes	1	2	0	1	0	0
Rhodopseudomonas	4	3	17	0	10	2
Rhodospirillum	2	10	1	0	1	0
Rhodothermus	2	4	9	2	1	0
Rhodovastum	13	12	1	0	0	0
Rhodovulum	0	1	1	0	0	0
Rhohmbavirus	0	0	0	0	0	0
Rhopapillomavirus	0	0	0	0	0	0
Rhotorquevirus	0	0	0	0	0	0
Richelia	0	0	0	0	0	0
Richievirus	0	0	0	0	0	0
Rickettsia	2	3	10	0	0	3
Rickettsiella	0	2	0	0	0	0
Riemerella	2	3	0	1	0	2
Rigallicvirus	0	0	0	0	0	0
Rimavirus	0	0	0	0	0	0
Ringilvirus	0	0	0	0	0	0
Ringroadvirus	0	0	0	0	0	0
Ripduovirus	0	0	0	0	0	0
Rippkaea	0	0	0	0	1	0
Risingsunvirus	0	0	0	0	0	0
Risjevirus	0	0	0	0	0	0
Risoevirus	0	0	0	0	0	0
Rivapovirus	0	0	0	0	0	0
Rivavirus	0	0	0	0	0	0
Riverridervirus	0	0	0	0	0	0
Rivsvirus	0	0	0	0	0	0
Rivularia	0	0	0	0	0	0
Robbsia	2	3	6	0	0	0
Robertmurraya	0	0	0	0	0	0
Robiginitalea	3	3	0	0	1	0
Robigovirus	0	0	0	0	0	0
Roburiusivirus	0	0	0	0	0	0
Rocahepevirus	0	0	0	0	0	0
Rochuvirus	0	0	0	0	0	0
Rockefellervirus	0	0	0	0	0	0
Rockvillevirus	0	0	0	0	0	0
Rodentibacter	0	1	0	0	0	0
Rodentiumvirus	0	0	0	0	0	0
Rodtovirus	0	0	0	0	0	0
Rogerhendrixvirus	0	0	0	0	0	0
Rogunavirus	0	0	0	0	0	0
Rohdeia	3	1	1	0	0	0
Rohelivirus	0	0	0	0	0	0
Rollinsvirus	0	0	0	0	0	0
Romboutsia	7	17	9	1612	99	2713
Ronaldovirus	0	0	0	0	0	0
Ronavirus	0	0	0	0	0	0
Ronodorvirus	0	0	0	0	0	0
Rosadnavirus	0	0	0	0	0	0
Rosariovirus	0	0	0	0	0	0
Rosavirus	0	0	0	0	0	0
Roseateles	25	8	11	0	2	0
Roseburia	935	4472	1880	2802	7612	16960
Rosebushvirus	0	0	0	0	0	0
Roseibacillus	2	0	0	0	0	0
Roseibium	9	13	9	3	0	4
Roseicitreum	0	0	0	0	0	0
Roseicyclus	10	0	0	0	1	0
Roseiflexus	11	4	0	1	0	0
Roseimaritima	0	0	0	0	0	0
Roseimicrobium	0	1	2	0	0	0
Roseinatronobacter	2	3	0	0	0	0
Roseitalea	0	1	1	0	0	0
Roseivirga	0	0	0	1	0	0
Roseivivax	7	0	18	0	0	2
Rosemountvirus	0	0	0	0	0	0
Rosenblumvirus	0	0	0	0	0	0
Roseobacter	1	1	0	0	0	0
Roseococcus	0	3	0	0	0	0
Roseolovirus	0	0	0	0	0	0
Roseomonas	15	12	28	1	1	4
Roseovarius	5	10	16	0	3	2
Rosistilla	0	2	3	0	0	0
Roslyckyvirus	0	0	0	0	0	0
Rossellomorea	1	3	2	0	1	7
Rotavirus	0	0	0	0	0	0
Rothia	35	9	25	203	42	76
Roufvirus	0	0	0	0	0	0
Rouxiella	1	3	15	0	0	0
Rovertvirus	0	0	0	0	0	0
Rowavirus	0	0	0	0	0	0
Roymovirus	0	0	0	0	0	0
Rtpvirus	0	0	0	0	0	0
Ruania	1	5	1	3	3	6
Rubellicoccus	2	0	0	0	1	0
Rubinisphaera	2	0	0	0	0	0
Rubivirus	0	0	0	0	0	0
Rubodvirus	0	0	0	0	0	0
Rubripirellula	0	0	0	0	0	0
Rubrivirga	2	3	0	4	0	0
Rubrivivax	17	12	9	0	0	0
Rubrobacter	10	8	26	0	0	0
Rudivirus	0	0	0	0	0	0
Ruegeria	6	2	0	0	1	0
Rufibacter	5	2	4	1	0	2
Ruficoccus	0	1	5	0	0	1
Ruflodivirus	0	0	0	0	0	0
Rugamonas	4	5	1	0	1	0
Rugosibacter	0	0	0	0	0	0
Ruicaihuangia	1	1	0	0	0	0
Ruminiclostridium	3	5	1	2	12	1
Ruminococcus	282	201	5882	4761	5388	4393
Rummeliibacillus	5	1	0	0	0	0
Runella	2	1	1	0	5	0
Ruoffia	0	0	0	0	0	2
Rusvolovirus	0	0	0	0	0	0
Ruthenibacterium	23043	7761	3694	29	449	942
Ruthyvirus	0	0	0	0	0	0
Rymovirus	0	0	0	0	0	0
Ryyoungvirus	0	0	0	0	0	0
Sabavirus	0	0	0	0	0	0
Sabourvirus	0	0	0	0	0	0
Saccharibacillus	0	1	3	0	0	0
Saccharobesus	0	0	0	0	0	0
Saccharococcus	0	0	0	3	0	1
Saccharolobus	0	0	0	0	2	0
Saccharomonospora	6	7	10	0	1	0
Saccharomyces	0	0	0	0	0	0
Saccharomycodes	0	0	0	0	0	0
Saccharophagus	0	3	0	0	6	1
Saccharopolyspora	16	13	14	0	3	0
Saccharospirillum	0	0	0	0	0	0
Saccharothrix	12	8	0	1	0	0
Saclayvirus	0	0	0	0	0	0
Sadornvirus	0	0	0	0	0	0
Sadwavirus	0	0	0	0	0	0
Saetivirus	0	0	0	0	0	0
Sagamiharavirus	0	0	0	0	0	0
Sagittula	2	3	1	0	2	0
Saguarovirus	0	0	0	0	0	0
Saikungvirus	0	0	0	0	0	0
Saintgironsvirus	0	0	0	0	0	0
Sajorinivirus	0	0	0	0	0	0
Sakkuthvirus	0	0	0	0	0	0
Sakobuvirus	0	0	0	0	0	0
Salacisavirus	0	0	0	0	0	0
Salaquimonas	0	0	0	0	0	0
Salarchaeum	0	1	0	0	0	1
Salasvirus	0	0	0	0	0	0
Salchichonvirus	0	0	0	0	0	0
Saldibavirus	0	0	0	0	0	0
Salegentibacter	0	0	0	0	5	0
Salemvirus	0	0	0	0	0	0
Salicibibacter	6	0	1	0	2	0
Salidesulfovibrio	12	3	3	0	0	0
Salimicrobium	0	0	1	0	2	0
Salinarchaeum	0	1	1	0	0	7
Salinarimonas	4	8	6	0	0	0
Salinibacter	0	4	0	4	0	0
Salinibacterium	3	2	6	3	0	0
Salinibaculum	1	0	9	0	0	0
Salinicoccus	11	0	1	0	0	0
Salinicola	1	0	0	1	1	0
Salinigranum	0	0	0	0	0	0
Salinilacihabitans	0	0	1	0	0	0
Salinilacustrithrix	2	1	4	0	0	0
Salinimicrobium	0	1	0	3	1	0
Salinimonas	0	1	2	1	0	0
Saliniradius	0	0	0	0	0	2
Salinirarus	2	0	0	0	0	0
Salinirubellus	1	1	1	0	0	0
Salinisphaera	1	0	3	0	0	0
Salinispira	0	1	0	0	0	3
Salinispirillum	0	0	0	0	2	0
Salinispora	1	1	0	0	0	0
Salinivibrio	1	0	0	0	0	0
Salinivirga	0	0	0	0	0	0
Salinovirus	0	0	0	0	0	0
Salipaludibacillus	0	0	0	0	1	0
Salipiger	0	5	0	0	0	0
Salisediminibacterium	0	2	0	0	1	0
Salisharnavirus	0	0	0	0	0	0
Salivirus	0	0	0	0	0	0
Salmondvirus	0	0	0	0	0	0
Salmonella	146	135	190	4	136	531
Salmonpoxvirus	0	0	0	0	0	0
Salmovirus	0	0	0	0	0	0
Salovirus	0	0	0	0	0	0
Saltatorellus	1	3	0	0	0	0
Salterprovirus	0	0	0	0	0	0
Saltrevirus	0	0	0	0	0	0
Salutenavirus	0	0	0	0	0	0
Salvavirus	0	0	0	0	0	0
Salvovirus	0	0	0	0	0	0
Samistivirus	0	0	0	0	0	0
Samsavirus	0	0	0	0	0	0
Samunavirus	0	0	0	0	0	0
Samuneavirus	0	0	0	0	0	0
Samwavirus	0	0	0	0	0	0
Sandaracinobacteroides	0	3	0	0	1	0
Sandaracinus	0	4	0	1	0	0
Sandinevirus	0	0	0	0	0	0
Sanguibacter	0	5	3	1	0	0
Sanovirus	0	0	0	0	0	0
Sansavirus	0	0	0	0	0	0
Sanstrivirus	0	0	0	0	0	0
Santafevirus	0	0	0	0	0	0
Santhisvirus	0	0	0	0	0	0
Sanyabayvirus	0	0	0	0	0	0
Sanyastnella	0	0	0	0	0	0
Saothovirus	0	0	0	0	0	0
Sapelovirus	0	0	0	0	0	0
Saphexavirus	0	0	0	0	0	0
Sapovirus	0	0	0	0	0	0
Saprospira	0	1	0	0	0	0
Sarcina	0	11	0	0	0	12
Sardinovirus	0	0	0	0	0	0
Sargevirus	0	0	0	0	0	0
Sarumanvirus	0	0	0	0	0	0
Sasdunavirus	0	0	0	0	0	0
Sashavirus	0	0	0	0	0	0
Sasquatchvirus	0	0	0	0	0	0
Sasvirus	0	0	0	0	0	0
Satyrivirus	0	0	0	0	0	0
Saudhavirus	0	0	0	0	0	0
Sauletekiovirus	0	0	0	0	0	0
Saundersvirus	0	0	0	0	0	0
Sawaravirus	0	0	0	0	0	0
Sawastrivirus	0	0	0	0	0	0
Sawgrhavirus	0	0	0	0	0	0
Saxibacter	2	2	2	0	1	0
Scandinavium	0	0	8	0	0	0
Scappvirus	0	0	0	0	0	0
Scapunavirus	0	0	0	0	0	0
Scarabeuvirus	0	0	0	0	0	0
Scardovia	0	1	0	13	30	1
Schaalia	310	32	242	1784	1026	492
Scheffersomyces	0	0	0	0	0	0
Schiekvirus	0	0	0	0	0	0
Schizosaccharomyces	0	0	0	0	1	1
Schizotequatrovirus	0	0	0	0	0	0
Schleiferilactobacillus	5	6	3	0	1	0
Schlesneria	0	0	0	0	0	0
Schmidtvirus	0	0	0	0	0	0
Schmidvirus	0	0	0	0	0	0
Schmittlotzvirus	0	0	0	0	0	0
Schnabeltiervirus	0	0	0	0	0	0
Schnuerera	0	5	0	0	0	0
Schubertvirus	0	0	0	0	0	0
Scindoambidensovirus	0	0	0	0	0	0
Sciuripoxvirus	0	0	0	0	0	0
Sciuriunavirus	0	0	0	0	0	0
Sclerodarnavirus	0	0	0	0	0	0
Sclerotimonavirus	0	0	0	0	0	0
Scleroulivirus	0	0	0	0	0	0
Scloravirus	0	0	0	0	0	0
Scoliodonvirus	0	0	0	0	0	0
Scophrhavirus	0	0	0	0	0	0
Scottvirus	0	0	0	0	0	0
Scrofimicrobium	1	0	0	0	0	0
Scuadavirus	0	0	0	0	0	0
Sculuvirus	0	0	0	0	0	0
Scutavirus	0	0	0	0	0	0
Scuticavirus	0	0	0	0	0	0
Scyllavirus	0	0	0	0	0	0
Scythevirus	0	0	0	0	0	0
Sdenfavirus	0	0	0	0	0	0
Sdribtuvirus	0	0	0	0	0	0
Seadornavirus	0	0	0	0	0	0
Seahorsevirus	0	0	0	0	0	0
Seamegvirus	0	0	0	0	0	0
Seawadnavirus	0	0	0	0	0	0
Sebaldella	0	10	0	0	0	0
Secretariatvirus	0	0	0	0	0	0
Sectovirus	0	0	0	0	0	0
Secundilactobacillus	0	1	0	0	0	0
Sedimentibacter	0	6	1	0	5	3
Sedimenticola	0	0	0	0	0	1
Sedimentisphaera	0	1	0	0	0	0
Sediminibacillus	0	0	0	0	0	2
Sediminibacterium	0	1	0	0	0	0
Sediminicoccus	0	2	2	0	0	0
Sediminicola	0	0	0	0	0	0
Sediminispirochaeta	3	0	1	1	0	2
Sednavirus	0	0	0	0	0	0
Sedonavirus	0	0	0	0	0	0
Seejivirus	0	0	0	0	0	0
Segatella	24	857	25	3	2311	1
Segniliparus	0	1	0	0	0	0
Segzyvirus	0	0	0	0	0	0
Sehpovirus	0	0	0	0	0	0
Selenobaculum	0	0	2	0	0	0
Selenomonas	67	92	121	21	29	17
Sellimonas	289	176	444	745	1068	1118
Semodevirus	0	0	0	0	0	0
Sendosyvirus	0	0	0	0	0	0
Senecavirus	0	0	0	0	0	0
Senquatrovirus	0	0	0	0	0	0
Sentinelvirus	0	0	0	0	0	0
Seodaemunguvirus	0	0	0	0	0	0
Seohaeicola	3	0	0	0	0	1
Seonamhaeicola	0	0	0	3	0	0
Seongbukvirus	0	0	0	0	0	0
Seongnamvirus	0	0	0	0	0	0
Seoulvirus	0	0	0	0	0	0
Septimatrevirus	3	0	0	0	0	0
Sepunavirus	0	0	0	0	0	0
Sequivirus	0	0	0	0	0	0
Serangoonvirus	0	0	0	0	0	0
Serbinvirus	0	0	0	0	0	0
Seretavirus	0	0	0	0	0	0
Serinicoccus	5	5	7	0	0	0
Serkorvirus	0	0	0	0	0	0
Serpentinicella	0	0	0	0	0	0
Serpentinimonas	3	0	0	0	0	0
Serratia	31	31	10	4	5	6
Sertoctavirus	0	0	0	0	0	0
Serwervirus	0	0	0	0	0	0
Sessunavirus	0	0	0	0	0	0
Seunavirus	0	0	0	0	0	0
Seuratvirus	0	0	0	0	0	0
Seussvirus	0	0	0	0	0	0
Sexopuavirus	0	0	0	0	0	0
Sextaecvirus	0	0	0	0	0	0
Seybrovirus	0	0	0	0	0	0
Sfunavirus	0	0	0	0	0	0
Shalavirus	0	0	0	0	0	0
Shamshuipovirus	0	0	0	0	0	0
Shanbavirus	0	0	0	0	0	0
Shandongvirus	0	0	0	0	0	0
Shandvirus	0	0	0	0	0	0
Shangavirus	0	0	0	0	0	0
Shangdongvirus	0	0	0	0	0	0
Shanivirus	0	0	0	0	0	0
Shantouvirus	0	0	0	0	0	0
Shapirovirus	0	0	0	0	0	0
Sharonstreetvirus	0	0	0	0	0	0
Shaspivirus	0	0	0	0	0	0
Shebanavirus	0	0	0	0	0	0
Sheenvirus	0	0	0	0	0	0
Shenlongvirus	0	0	0	0	0	0
Shenzhenivirus	0	0	0	0	0	0
Shenzhenvirus	0	0	0	0	0	0
Sherbrookevirus	0	0	0	0	0	0
Shewanella	11	22	16	17	11	5
Shigella	661	18	1826	0	93	159
Shihmovirus	0	0	0	0	0	0
Shihovirus	0	0	0	0	0	0
Shihwivirus	0	0	0	0	0	0
Shilevirus	0	0	0	0	0	0
Shimia	3	0	0	0	0	0
Shimwellia	0	0	1	0	0	0
Shinella	10	25	33	2	4	0
Shirahamavirus	0	0	0	0	0	0
Shirevirus	0	0	0	0	0	0
Shizishanvirus	0	0	0	0	0	0
Shockervirus	0	0	0	0	0	0
Sholavirus	0	0	0	0	0	0
Shomudavirus	0	0	0	0	0	0
Shouchella	0	1	0	0	1	0
Shoyavirus	0	0	0	0	0	0
Shuimuvirus	0	0	0	0	0	0
Siadenovirus	0	0	0	0	0	0
Siansivirga	0	0	0	0	0	0
Siaravirus	0	0	0	0	0	0
Siatvirus	0	0	0	0	0	0
Siccibacter	2	2	1	0	0	0
Sicinivirus	0	0	0	0	0	0
Sicregavirus	0	0	0	0	0	0
Sideroxyarcus	1	1	0	0	0	0
Sideroxydans	1	0	1	1	0	0
Sidiousvirus	0	0	0	0	0	0
Sidiruavirus	0	0	0	0	0	0
Sieqvirus	0	0	0	0	0	0
Siftrevirus	0	0	0	0	0	0
Sigmapapillomavirus	0	0	0	0	0	0
Sigmatorquevirus	0	0	0	0	0	0
Sigmavirus	0	0	0	0	0	0
Silentrexvirus	0	0	0	0	0	0
Silicimonas	1	3	0	0	1	0
Silvanigrella	0	0	0	0	0	0
Silviavirus	0	0	0	0	0	0
Silvimonas	2	2	1	0	0	0
Simiaoa	124	170	176	541	1233	1627
Simiduia	0	1	0	0	0	0
Simiispumavirus	0	0	0	0	0	0
Siminovitchia	0	0	0	0	0	2
Siminovitchvirus	0	0	0	0	0	0
Simkania	0	0	0	0	0	0
Simonsiella	0	1	0	0	0	0
Simpcentumvirus	0	0	0	0	0	0
Simplexvirus	0	0	0	0	0	0
Simplicispira	1	0	0	0	0	0
Sinaivirus	0	0	0	0	0	0
Sinanaerobacter	0	1	4	0	11	5
Sincthavirus	0	0	0	0	0	0
Singulisphaera	5	8	1	0	2	4
Sinimarinibacterium	3	0	1	0	0	2
Siniperhavirus	0	0	0	0	0	0
Sinomicrobium	2	0	4	0	2	0
Sinomonas	16	2	17	0	0	0
Sinorhizobium	55	31	10	2	3	6
Sinsheimervirus	0	0	0	0	0	0
Siophivirus	0	0	0	0	0	0
Siovirus	0	0	0	0	0	0
Siphunculivirus	0	0	0	0	0	0
Sircambvirus	0	0	0	0	0	0
Sixamavirus	0	0	0	0	0	0
Skarprettervirus	0	0	0	0	0	0
Skatevirus	0	0	0	0	0	0
Skermanella	7	7	7	1	1	4
Skermania	0	1	1	0	0	0
Skhembuvirus	0	0	0	0	0	0
Skogvirus	2	6	1	0	0	0
Skrubnovirus	0	0	0	0	0	0
Skulduggeryvirus	0	0	0	0	0	0
Skunavirus	0	0	0	0	0	0
Skysandvirus	0	0	0	0	0	0
Slackia	50	56	80	22	51	240
Slashvirus	0	0	0	0	0	0
Sleepyheadvirus	0	0	0	0	0	0
Slepowronvirus	0	0	0	0	0	0
Slopekvirus	0	0	0	0	0	0
Smoothievirus	0	0	0	0	0	0
Smudhfivirus	0	0	0	0	0	0
Sneathia	0	2	0	0	0	16
Sneathiella	2	1	1	0	3	0
Snodgrassella	1	0	3	2	0	0
Snuvirus	0	0	0	0	0	0
Sobemovirus	0	0	0	0	0	0
Socyvirus	0	0	0	0	0	0
Sodaliphilus	10	25	16	1	13	0
Sodalis	4	12	10	0	1	5
Soetuvirus	0	0	0	0	0	0
Sogarnavirus	0	0	0	0	0	0
Sokavirus	0	0	0	0	0	0
Solendovirus	0	0	0	0	0	0
Solibacillus	1	3	1	2	0	0
Solibaculum	28	83	90	22	40	22
Solicola	0	0	0	0	0	0
Solidesulfovibrio	7	22	5	0	1	1
Solilutibacter	0	1	0	0	0	0
Solimonas	4	0	2	0	0	0
Solitalea	0	0	0	0	2	0
Solobacterium	0	10	0	105	40	7
Solwaraspora	8	3	3	0	0	0
Somasatellite	0	0	0	0	0	0
Sonalivirus	0	0	0	0	0	0
Sophoyesatellite	0	0	0	0	0	0
Sophritavirus	0	0	0	0	1	0
Sopolycivirus	0	0	0	0	0	0
Sorangium	14	13	24	2	1	2
Sordaria	0	0	0	0	0	1
Sortsnevirus	0	0	0	0	0	0
Soupsvirus	0	0	0	0	0	0
Sourvirus	0	0	0	0	0	0
Soymovirus	0	0	0	0	0	0
Sozzivirus	0	0	0	0	0	0
Sparkyvirus	0	0	0	0	0	0
Spartinivicinus	0	0	0	2	0	0
Spartoivirus	0	0	0	0	0	0
Spbetavirus	0	0	0	0	0	0
Sperdavirus	0	0	0	0	0	0
Sphaerimonospora	11	2	0	0	0	0
Sphaerisporangium	1	2	1	0	0	0
Sphaerobacter	5	1	8	0	0	0
Sphaerochaeta	4	7	2	4	0	0
Sphaerospermopsis	0	0	0	0	2	1
Sphaerotilus	7	0	0	0	0	2
Sphingobacterium	4	12	1	6	12	12
Sphingobium	52	49	47	3	1	13
Sphingomicrobium	3	1	2	0	0	0
Sphingomonas	64	71	60	5	16	14
Sphingopyxis	7	8	26	1	5	2
Sphingorhabdus	2	3	1	0	3	0
Sphingosinicella	13	0	0	0	1	0
Sphingosinithalassobacter	0	13	11	0	0	0
Spicivirus	0	0	0	0	0	0
Spinunavirus	0	0	0	0	0	0
Spiractinospora	3	1	0	7	0	0
Spiribacter	8	3	4	3	4	4
Spirillospora	6	6	2	1	0	0
Spirobacillus	0	1	0	0	0	0
Spirochaeta	9	7	4	0	0	0
Spiromicrovirus	0	0	0	0	0	0
Spironucleus	0	0	0	0	0	0
Spiroplasma	0	21	1	4	7	2
Spirosoma	11	10	2	0	5	2
Spizizenvirus	0	0	0	0	0	0
Splendidredvirus	0	0	0	0	0	0
Spongiactinospora	0	0	0	0	0	0
Spongiibacter	0	0	0	0	1	0
Sporanaerobacter	0	4	0	0	0	0
Sporisorium	0	1	0	0	0	0
Sporofaciens	0	0	0	0	13	8
Sporolactobacillus	1	0	3	6	4	1
Sporomusa	15	21	7	9	3	7
Sporosarcina	8	6	8	13	9	15
Sprivivirus	0	0	0	0	0	0
Sputnikvirus	0	0	0	0	0	0
Squashvirus	0	0	0	0	0	0
Squirtyvirus	0	0	0	0	0	0
Sripuvirus	0	0	0	0	0	0
Stackebrandtia	6	3	2	0	1	0
Stakelama	3	6	2	0	0	0
Staminivirus	0	0	0	0	0	0
Stangrhavirus	0	0	0	0	0	0
Stanholtvirus	0	0	0	0	0	0
Stanieria	0	0	0	0	0	0
Staphylococcus	7	66	9	36	43	14
Staphylospora	5	6	7	2	0	0
Staphylothermus	0	0	0	0	1	0
Stappia	15	11	8	0	10	3
Starkeya	1	0	5	0	0	0
Stehlmavirus	0	0	0	0	0	0
Stehnavirus	0	0	0	0	0	0
Steinhofvirus	0	0	0	0	0	0
Stella	0	0	0	0	0	0
Stenotrophomonas	46	13	53	0	18	11
Steroidobacter	0	0	1	0	0	0
Sterolibacterium	0	0	1	1	0	0
Stieleria	15	6	2	0	0	0
Stigmatella	2	1	0	0	0	0
Stomatobaculum	10	18	7	4	11	3
Stompelvirus	0	0	0	0	0	0
Stompvirus	0	0	0	0	0	0
Stonewallvirus	0	0	0	0	0	0
Stoningtonvirus	0	0	0	0	0	0
