# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000187285	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Prevotella.s__Prevotella_nigrescens	6.32037e-05	0	0	0	0	0	0	0	0	0	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000199926	0	0	0	0	0	0	0	0	0	0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	0	0	0	0.000147055	0	0	0	5.48726e-05	0.00019009	0.000209247	0	2.48363e-05
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000146321	0	0	0	0	0.00018548	0.000209247	0	0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0	0	0	0.000143965	0	0	0	9.18389e-05	6.64946e-05	0	0	4.97019e-05
TCA: TCA cycle I (prokaryotic)	0	0	0	7.16293e-05	0	0	0	7.356e-05	0	0	0	0
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	0.000137748	6.84587e-05	0.000162319	0.000275399	0.000474625	0.000281109	0.000112714	0.000125344	8.2562e-05	0.000312555	0.00016108	0.000252758
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000121371	0	0	0	0.000162095	0	0	0	0	0	0	0
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000227715	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	0.0004032	5.95707e-05	0.000533181	0.000387582	0.000215852	0.000330014	0	0.000274146	0.000532155	0.000401406	0.000401506	0.000259769
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Gemella.s__Gemella_haemolysans	0	0	0	3.42266e-05	0	0	0	0	0	4.58876e-05	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	8.82935e-06
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	8.36298e-05	7.78812e-05	0	0	0	0	5.72429e-05	4.36893e-05	0.000195885	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	8.40058e-05	0	0	0	0	3.72672e-05	5.51848e-05	3.4835e-05	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	4.98711e-05	0	0	0	0	4.51239e-05	4.49034e-05	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	5.94326e-05	0
TRNA-CHARGING-PWY: tRNA charging	0.000576987	0	0.000278686	0.000322865	0.000393039	0.00013168	0.000244125	0	0.000322599	0.00026528	0.000198386	0.00026475
TRNA-CHARGING-PWY: tRNA charging|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000314256	0	0	0	0.000189012	0	0	0	0	0	0	2.75559e-05
TRNA-CHARGING-PWY: tRNA charging|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	3.2187e-05	0	0	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	0	7.00783e-05	0	0.000412616	8.30432e-05	0.000155656	0.000104886	0	0.000330204	0.000321078	0.000344	0.000193746
TRPSYN-PWY: L-tryptophan biosynthesis|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	1.24042e-05
TRPSYN-PWY: L-tryptophan biosynthesis|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	1.7689e-05
TRPSYN-PWY: L-tryptophan biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.00017698	0	0	0	0	0.000101506	0.000118044	6.52086e-05	0
TRPSYN-PWY: L-tryptophan biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	7.18477e-05	0	0	0	0	1.99786e-05	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.000484097	0	0.000324565	0.000430419	0.000363782	6.37359e-05	0.000206558	0.000243925	0.00028952	0.000383538	0.000222889	0.000409178
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000392346	0	0	0	0.000232536	3.30162e-05	0	0	0	0	2.44312e-05	9.85049e-05
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0.000146683	8.05787e-05	0	0	0	0	2.71364e-05	5.61238e-05	3.16975e-05	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.75334e-05
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	2.63761e-05
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	0.00017054	0	0	0	0	8.33656e-05	8.64183e-05	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	3.29981e-05	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	2.92531e-05	0	0	0.00014763	0	0	7.3913e-05	2.74709e-05	0.00010004
VALSYN-PWY: L-valine biosynthesis	0.000539678	0.000346261	0.00058911	0.000749049	0.000833894	0.000382869	0.000360169	0.000318062	0.000571298	0.00071608	0.000691768	0.000319672
VALSYN-PWY: L-valine biosynthesis|g__Campylobacter.s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	4.73104e-05
VALSYN-PWY: L-valine biosynthesis|g__Campylobacter.s__Campylobacter_showae	2.99763e-05	0	0	0	3.08554e-05	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	4.91294e-05	0	0	0	3.60271e-05
VALSYN-PWY: L-valine biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000494787	0	0.000173269	0	0.000369804	0	4.38401e-05	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0.000160305	8.29812e-05	0	0	5.68277e-05	0	4.55474e-05	6.02887e-05	4.50905e-05	0
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	9.81818e-05	0	0
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.000124939	0	7.67452e-05	0	0	5.66756e-05	3.83349e-05	0.000225478	0
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	4.26748e-05	0	0
VALSYN-PWY: L-valine biosynthesis|g__Haemophilus.s__Haemophilus_sputorum	0	8.15261e-05	0	0	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	1.83906e-05
VALSYN-PWY: L-valine biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.12848e-05	0	0	0	0	3.12905e-05	2.3608e-05	5.11587e-05	0
VALSYN-PWY: L-valine biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000159454	0	0	0	0	0	6.45066e-05	0	0
VALSYN-PWY: L-valine biosynthesis|g__Oribacterium.s__Oribacterium_sinus	0	0	0	3.77039e-05	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Prevotella.s__Prevotella_oris	0	0	0	0	0	0	0	0	0	0	0	1.98942e-05
VALSYN-PWY: L-valine biosynthesis|g__Rothia.s__Rothia_dentocariosa	0	0	0	0	0	0	0	6.59476e-05	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	9.22887e-05	0
VALSYN-PWY: L-valine biosynthesis|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000210077	0	0	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	0.000108738	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_gordonii	0	0	0	0	0	0	0	6.25848e-05	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000122693	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	4.02704e-05	0	0	0.000242369	0	0	5.42913e-05	4.6319e-05	6.7926e-05
VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	3.87683e-05	0	0	0	0	3.4065e-05	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.00017765	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	4.87645e-05	0
VALSYN-PWY: L-valine biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	4.80452e-05	5.44856e-05
