# Pathway HUMAnN v4.0.0.alpha.1	C1	C2	C3	Y1	Y2	Y3
PWY-6609: adenine and adenosine salvage III|s__GGB9636_SGB15107.t__SGB15107	0	1.85201e-05	0	0	0	0
PWY-6609: adenine and adenosine salvage III|s__GGB9699_SGB15216.t__SGB15216	0	0	1.34971e-05	0	0	0
PWY-6609: adenine and adenosine salvage III|s__GGB9708_SGB15234.t__SGB15234	3.30829e-05	9.82209e-05	7.83204e-05	0	0	0
PWY-6609: adenine and adenosine salvage III|s__GGB9715_SGB15267.t__SGB15267	0	0	7.95281e-05	0	0	0
PWY-6609: adenine and adenosine salvage III|s__GGB9760_SGB15374.t__SGB15374	0	0	9.32757e-06	0	0	0
PWY-6609: adenine and adenosine salvage III|s__Gemmiger_SGB15295.t__SGB15295	0	0	0	0	0	1.11951e-05
PWY-6609: adenine and adenosine salvage III|s__Klebsiella_pneumoniae.t__SGB10115	0.000157895	9.74777e-05	0	0	0	0
PWY-6609: adenine and adenosine salvage III|s__Klebsiella_quasipneumoniae.t__SGB10112	0	8.44147e-06	0	0	0	0
PWY-6609: adenine and adenosine salvage III|s__Oscillibacter_sp_ER4.t__SGB15254	0	1.75924e-05	7.50033e-06	0	0	0
PWY-6609: adenine and adenosine salvage III|s__Oscillospiraceae_unclassified_SGB15256.t__SGB15256	2.0449e-05	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|s__Phocaeicola_vulgatus.t__SGB1814	0	1.08158e-05	0	0	0	0
PWY-6609: adenine and adenosine salvage III|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	2.92819e-05	0	0
PWY-6609: adenine and adenosine salvage III|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	7.88142e-05	2.79339e-05	1.50729e-05
PWY-6609: adenine and adenosine salvage III|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	2.08252e-05	0
PWY-6609: adenine and adenosine salvage III|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	4.00376e-05	0
PWY-6609: adenine and adenosine salvage III|s__Ruthenibacterium_lactatiformans.t__SGB15271	1.77804e-05	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	2.78719e-05	4.75828e-05	0
PWY-6609: adenine and adenosine salvage III|unclassified	6.48302e-05	3.28767e-05	4.5205e-05	3.40358e-05	0.000138992	0.0001026
PWY-6612: superpathway of tetrahydrofolate biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	6.56456e-05	0	0	0
PWY-6612: superpathway of tetrahydrofolate biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	0.000150873	0.000103117	0	0	0	0
PWY-6612: superpathway of tetrahydrofolate biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.0113e-05	0	0	0	0
PWY-6612: superpathway of tetrahydrofolate biosynthesis|unclassified	0	0	0	0	2.67823e-05	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Alistipes_shahii.t__SGB2295	0	9.93148e-06	2.25367e-05	0	0	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	2.50443e-05	3.0888e-05	3.11668e-05
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Bacteroides_stercoris.t__SGB1830	0	0	1.42772e-05	0	0	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Bacteroides_uniformis.t__SGB1836	0	0	2.9903e-05	0	0	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Bifidobacterium_longum.t__SGB17248	0	0	0	2.06882e-05	0	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	0.000141849
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Blautia_massiliensis.t__SGB4826	0	0	0	1.77725e-05	1.18489e-05	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Blautia_obeum.t__SGB4811	0	0	0	3.0379e-05	2.87712e-05	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Blautia_wexlerae.t__SGB4837	0	0	0	7.71008e-05	0	5.98665e-05
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	2.02471e-05	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Dorea_longicatena.t__SGB4582	0	0	0	1.6049e-05	4.39345e-05	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	4.31476e-05	0	0	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	2.15646e-05	0	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Fusicatenibacter_saccharivorans.t__SGB4874	0	0	0	0	0	2.33404e-05
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	0.000141138	0.000110222	0	0	0	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	9.22108e-06	0	0	0	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	3.35173e-05	0	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	4.36019e-05	0	5.21789e-05
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	1.10846e-05	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	2.77846e-05	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	1.93601e-05	1.37616e-05	0
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	7.54586e-05	9.12569e-05	6.13866e-05	2.15442e-05	8.65567e-05	9.98612e-05
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	3.17912e-05	3.86326e-05	3.65854e-05
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	9.6226e-05	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Bacteroides_stercoris.t__SGB1830	0	0	1.2009e-05	0	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Bacteroides_uniformis.t__SGB1836	0	0	4.40761e-05	0	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Bifidobacterium_longum.t__SGB17248	0	0	0	2.41694e-05	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	0.00012611
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Blautia_massiliensis.t__SGB4826	0	0	0	0	1.63045e-05	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Blautia_obeum.t__SGB4811	0	0	0	3.41174e-05	3.56566e-05	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Blautia_wexlerae.t__SGB4837	0	0	0	9.08908e-05	0	7.09416e-05
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Comamonas_kerstersii.t__SGB12676	2.81436e-05	0	0	0	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	5.11594e-05	0	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	2.30063e-05	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Fusicatenibacter_saccharivorans.t__SGB4874	0	0	0	0	0	3.3393e-05
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	0.000162233	0.000127476	0	0	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.54177e-05	0	0	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Oscillibacter_sp_ER4.t__SGB15254	0	8.75414e-06	0	0	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	4.14184e-05	0	0
PWY-6629: superpathway of L-tryptophan biosynthesis|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	6.6666e-05	0	6.62903e-05
PWY-6629: superpathway of L-tryptophan biosynthesis|unclassified	5.126e-05	4.47222e-05	5.94655e-05	3.28897e-05	0.000111251	6.86602e-05
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Alistipes_shahii.t__SGB2295	0	0	2.30672e-05	0	0	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Bacteroides_stercoris.t__SGB1830	0	0	1.42772e-05	0	0	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Bacteroides_uniformis.t__SGB1836	0	0	2.9903e-05	0	0	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Bifidobacterium_longum.t__SGB17248	0	0	0	2.06882e-05	0	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	0.00013978
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Blautia_faecis.t__SGB4820	0	0	0	2.07514e-05	0	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Blautia_massiliensis.t__SGB4826	0	0	0	1.88391e-05	1.65596e-05	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Blautia_obeum.t__SGB4811	0	0	0	3.11144e-05	2.94109e-05	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Blautia_wexlerae.t__SGB4837	0	0	0	7.74078e-05	0	5.77498e-05
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Dorea_longicatena.t__SGB4582	0	0	0	0	3.69032e-05	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	4.89048e-05	0	0	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	0.000146338	0.000120487	0	0	0	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.28783e-05	0	0	0	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	4.2036e-05	0	5.29868e-05
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	1.07182e-05	0
PWY-6630: superpathway of L-tyrosine biosynthesis|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	1.72093e-05	1.28731e-05	0
PWY-6630: superpathway of L-tyrosine biosynthesis|unclassified	7.54586e-05	7.62823e-05	6.13866e-05	1.31708e-05	9.87562e-05	9.98612e-05
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate|s__Escherichia_coli.t__SGB10068	0	0	6.01782e-05	0	0	0
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate|s__Klebsiella_pneumoniae.t__SGB10115	0.000180368	0.000141301	0	0	0	0
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.13088e-05	0	0	0	0
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate|unclassified	3.08045e-05	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Akkermansia_muciniphila.t__SGB9226	0	6.99264e-06	3.03046e-05	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Alistipes_putredinis.t__SGB2318	0	0	4.28088e-05	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Alistipes_shahii.t__SGB2295	0	0	1.99512e-05	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	2.53494e-05	3.6344e-05	4.41023e-05
PWY-6700: queuosine biosynthesis I (de novo)|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	6.25693e-05	1.4101e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Bacteroides_stercoris.t__SGB1830	0	0	5.59099e-06	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Bacteroides_uniformis.t__SGB1836	0	0	5.8636e-05	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Blautia_faecis.t__SGB4820	0	0	0	2.07181e-05	1.48485e-05	1.45938e-05
PWY-6700: queuosine biosynthesis I (de novo)|s__Blautia_massiliensis.t__SGB4826	0	0	0	2.05787e-05	1.57347e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Blautia_obeum.t__SGB4811	0	0	0	2.20933e-05	2.74599e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Blautia_sp_MSK_20_85.t__SGB4828	0	0	0	0	4.68429e-06	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Blautia_wexlerae.t__SGB4837	0	0	0	2.69357e-05	5.13717e-06	1.57773e-05
PWY-6700: queuosine biosynthesis I (de novo)|s__Clostridiaceae_bacterium_Marseille_Q4149.t__SGB15091	5.29489e-05	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	3.75306e-05	3.80233e-05
PWY-6700: queuosine biosynthesis I (de novo)|s__Collinsella_intestinalis.t__SGB14741	0	0	0	2.95845e-05	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Comamonas_kerstersii.t__SGB12676	7.76418e-05	0	1.48383e-05	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Coprococcus_comes.t__SGB4577	0	0	0	0	1.61945e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Desulfovibrio_piger.t__SGB15467	6.9072e-06	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	1.99758e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Dorea_longicatena.t__SGB4582	0	0	0	2.45225e-05	3.85103e-05	7.65149e-06
PWY-6700: queuosine biosynthesis I (de novo)|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	2.05143e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Escherichia_coli.t__SGB10068	0	0	4.10216e-05	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	3.15349e-05	0	1.40899e-05
PWY-6700: queuosine biosynthesis I (de novo)|s__Faecalicatena_fissicatena.t__SGB4871	0	0	0	0	1.19379e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__GGB3304_SGB4365.t__SGB4365	2.27347e-05	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__GGB3653_SGB4964.t__SGB4964	0	0	0	0	1.40092e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__GGB9059_SGB13976.t__SGB13976	0	5.01268e-05	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__GGB9345_SGB14311.t__SGB14311	0	1.56864e-05	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__GGB9634_SGB15095.t__SGB15095	6.78564e-05	6.9123e-06	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__GGB9708_SGB15234.t__SGB15234	8.80514e-06	2.6534e-05	1.7551e-05	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__GGB9715_SGB15267.t__SGB15267	0	0	0.000123754	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Klebsiella_pneumoniae.t__SGB10115	0.000118132	8.95975e-05	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.59359e-05	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Oscillospiraceae_unclassified_SGB15256.t__SGB15256	9.5232e-06	0	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Pyramidobacter_piscolens.t__SGB15497	0	1.20533e-05	0	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Roseburia_faecis.t__SGB4925	0	0	0	0	0	1.10775e-05
PWY-6700: queuosine biosynthesis I (de novo)|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	1.51477e-05	0	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	4.15493e-05	2.15258e-05	2.30048e-05
PWY-6700: queuosine biosynthesis I (de novo)|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	1.58811e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	4.67323e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	1.70985e-05	3.15053e-05	0
PWY-6700: queuosine biosynthesis I (de novo)|s__Vescimonas_coprocola.t__SGB15089	0	0	1.14974e-05	0	0	0
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	7.53523e-05	4.44714e-05	7.18282e-05	8.64564e-06	8.57512e-05	0.000108075
PWY-6703: preQ0 biosynthesis|s__Akkermansia_muciniphila.t__SGB9226	0	1.0605e-05	4.43043e-05	0	0	0
PWY-6703: preQ0 biosynthesis|s__Alistipes_onderdonkii.t__SGB2303	0	0	4.27512e-05	0	0	0
PWY-6703: preQ0 biosynthesis|s__Alistipes_shahii.t__SGB2295	0	6.20618e-06	2.06388e-05	0	0	0
PWY-6703: preQ0 biosynthesis|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	3.80124e-05	4.60562e-05	4.76494e-05
PWY-6703: preQ0 biosynthesis|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	6.01819e-05	0	0
PWY-6703: preQ0 biosynthesis|s__Bacteroides_stercoris.t__SGB1830	0	0	3.37349e-06	0	0	0
PWY-6703: preQ0 biosynthesis|s__Bacteroides_uniformis.t__SGB1836	0	0	1.08773e-05	0	0	0
PWY-6703: preQ0 biosynthesis|s__Blautia_massiliensis.t__SGB4826	0	0	0	0	1.1888e-05	0
PWY-6703: preQ0 biosynthesis|s__Blautia_sp_MSK_20_85.t__SGB4828	0	0	0	0	1.46763e-05	0
PWY-6703: preQ0 biosynthesis|s__Desulfovibrio_piger.t__SGB15467	6.29718e-06	0	0	0	0	0
PWY-6703: preQ0 biosynthesis|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	3.23062e-05	0
PWY-6703: preQ0 biosynthesis|s__Dorea_longicatena.t__SGB4582	0	0	0	1.90644e-05	4.67783e-05	1.43522e-05
PWY-6703: preQ0 biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	4.14747e-05	0	0	0
PWY-6703: preQ0 biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	8.75134e-05	8.6805e-05	0	0	0	0
PWY-6703: preQ0 biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	9.71599e-06	0	0	0	0
PWY-6703: preQ0 biosynthesis|s__Lacrimispora_celerecrescens.t__SGB4868	0	0	0	0	3.96852e-06	0
PWY-6703: preQ0 biosynthesis|s__Ruminococcus_lactaris.t__SGB4557	0	0	0	0	0	1.59494e-05
PWY-6703: preQ0 biosynthesis|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	1.0199e-05	0
PWY-6703: preQ0 biosynthesis|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	9.24267e-06	2.15205e-05	0
PWY-6703: preQ0 biosynthesis|unclassified	3.24173e-05	3.10872e-05	3.93548e-05	8.21615e-06	2.33019e-05	6.55607e-05
PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation)|s__Escherichia_coli.t__SGB10068	0	0	3.65207e-05	0	0	0
PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation)|s__Klebsiella_pneumoniae.t__SGB10115	6.90066e-05	4.36991e-05	0	0	0	0
PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation)|unclassified	1.78696e-05	0	0	0	0	0
PWY-6713: L-rhamnose degradation II|unclassified	6.74452e-06	0	0	0	0	0
PWY-6731: starch degradation III|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	2.76288e-05	5.12325e-05	2.7543e-05
PWY-6731: starch degradation III|s__Bacteroides_uniformis.t__SGB1836	0	6.54001e-06	2.37277e-05	0	0	0
PWY-6731: starch degradation III|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	0.000106071
PWY-6731: starch degradation III|s__Blautia_massiliensis.t__SGB4826	0	0	0	1.69111e-05	9.33251e-06	0
PWY-6731: starch degradation III|s__Blautia_obeum.t__SGB4811	0	0	0	2.57953e-05	2.83261e-05	0
PWY-6731: starch degradation III|s__Blautia_wexlerae.t__SGB4837	0	0	0	0.00011448	1.11148e-05	8.50788e-05
PWY-6731: starch degradation III|s__Coprococcus_comes.t__SGB4577	0	0	0	0	1.6314e-05	0
PWY-6731: starch degradation III|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	1.71982e-05	0
PWY-6731: starch degradation III|s__Dorea_longicatena.t__SGB4582	0	0	0	1.52025e-05	4.4229e-05	7.03732e-06
PWY-6731: starch degradation III|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	8.26277e-06	0
PWY-6731: starch degradation III|s__Fusicatenibacter_saccharivorans.t__SGB4874	0	0	0	0	0	5.42024e-05
PWY-6731: starch degradation III|s__Phocaeicola_vulgatus.t__SGB1814	0	9.0397e-06	0	0	0	0
PWY-6731: starch degradation III|s__Roseburia_faecis.t__SGB4925	0	0	0	0	0	1.06885e-05
PWY-6731: starch degradation III|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	0	0	2.51315e-05
PWY-6731: starch degradation III|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	3.29114e-05	0
PWY-6731: starch degradation III|unclassified	3.51097e-05	1.213e-05	0	0	0	9.73987e-06
PWY-6749: CMP-legionaminate biosynthesis I|unclassified	0	0	9.91755e-06	5.0601e-05	1.06935e-05	2.57082e-05
PWY-6797: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (Methanocaldococcus)|unclassified	0	0	0	6.21586e-06	0	0
PWY-6803: phosphatidylcholine acyl editing|s__Comamonas_kerstersii.t__SGB12676	4.95662e-05	0	1.89916e-05	0	0	0
PWY-6803: phosphatidylcholine acyl editing|s__Escherichia_coli.t__SGB10068	0	0	7.89601e-05	0	0	0
PWY-6803: phosphatidylcholine acyl editing|s__Klebsiella_pneumoniae.t__SGB10115	0.000117475	8.41444e-05	0	0	0	0
PWY-6803: phosphatidylcholine acyl editing|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.19131e-05	0	0	0	0
PWY-6803: phosphatidylcholine acyl editing|unclassified	8.06856e-05	4.41871e-05	4.0776e-05	0	4.19491e-05	6.49438e-05
PWY-6823: molybdopterin biosynthesis|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	3.41671e-05	2.30867e-05	3.99842e-05
PWY-6823: molybdopterin biosynthesis|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	5.29081e-05	0	0
PWY-6823: molybdopterin biosynthesis|s__Blautia_faecis.t__SGB4820	0	0	0	2.3191e-05	0	0
PWY-6823: molybdopterin biosynthesis|s__Blautia_massiliensis.t__SGB4826	0	0	0	3.68419e-05	2.68476e-05	0
PWY-6823: molybdopterin biosynthesis|s__Blautia_obeum.t__SGB4811	0	0	0	3.29038e-05	4.25273e-05	0
PWY-6823: molybdopterin biosynthesis|s__Blautia_sp_MSK_20_85.t__SGB4828	0	0	0	0	4.61107e-06	0
PWY-6823: molybdopterin biosynthesis|s__Blautia_wexlerae.t__SGB4837	0	0	0	0.000172273	2.40423e-05	9.08865e-05
PWY-6823: molybdopterin biosynthesis|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	7.83099e-05	6.46172e-05
PWY-6823: molybdopterin biosynthesis|s__Collinsella_intestinalis.t__SGB14741	0	0	0	1.75511e-05	0	0
PWY-6823: molybdopterin biosynthesis|s__Comamonas_kerstersii.t__SGB12676	4.31227e-05	0	7.27141e-06	0	0	0
PWY-6823: molybdopterin biosynthesis|s__Coprococcus_comes.t__SGB4577	0	0	0	0	1.98977e-05	0
PWY-6823: molybdopterin biosynthesis|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	2.04488e-05	0
PWY-6823: molybdopterin biosynthesis|s__Dorea_longicatena.t__SGB4582	0	0	0	0	4.54538e-05	0
PWY-6823: molybdopterin biosynthesis|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	2.84072e-05	0
PWY-6823: molybdopterin biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	5.31958e-05	0	0	0
PWY-6823: molybdopterin biosynthesis|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	2.28802e-05	0	0
PWY-6823: molybdopterin biosynthesis|s__Faecalibacterium_prausnitzii.t__SGB15316	0	0	0	0	0	1.63741e-05
PWY-6823: molybdopterin biosynthesis|s__Faecalibacterium_prausnitzii.t__SGB15318	0	9.72596e-06	0	0	0	0
PWY-6823: molybdopterin biosynthesis|s__Faecalicatena_fissicatena.t__SGB4871	0	0	0	0	2.72386e-05	0
PWY-6823: molybdopterin biosynthesis|s__Fusicatenibacter_saccharivorans.t__SGB4874	0	0	0	0	0	4.34826e-05
PWY-6823: molybdopterin biosynthesis|s__GGB9059_SGB13976.t__SGB13976	0	3.07396e-05	0	0	0	0
PWY-6823: molybdopterin biosynthesis|s__GGB9345_SGB14311.t__SGB14311	0	1.22526e-05	0	0	0	0
PWY-6823: molybdopterin biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	0.000161609	0.000132577	0	0	0	0
PWY-6823: molybdopterin biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.46238e-05	0	0	0	0
PWY-6823: molybdopterin biosynthesis|s__Lacrimispora_celerecrescens.t__SGB4868	0	0	0	0	9.61913e-06	0
PWY-6823: molybdopterin biosynthesis|s__Oscillibacter_sp_ER4.t__SGB15254	0	1.99645e-05	0	0	0	0
PWY-6823: molybdopterin biosynthesis|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	1.94911e-05	0	0
PWY-6823: molybdopterin biosynthesis|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	6.23298e-05	1.56853e-05	4.75639e-05
PWY-6823: molybdopterin biosynthesis|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	1.663e-05	0
PWY-6823: molybdopterin biosynthesis|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	3.6205e-05	0
PWY-6823: molybdopterin biosynthesis|unclassified	4.78533e-05	2.85408e-05	1.72158e-05	3.79158e-05	4.23902e-05	3.3922e-05
PWY-6859: all-trans-farnesol biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	0.000122309	9.08882e-05	0	0	0	0
