# Pathway HUMAnN v4.0.0.alpha.1	C1	C2	C3	Y1	Y2	Y3
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	66.1618352600	49.9293431753
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Collinsella_intestinalis.t__SGB14741	0	0	0	42.7768497769	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Comamonas_kerstersii.t__SGB12676	64.6999687995	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Coprococcus_comes.t__SGB4577	0	0	0	0	18.5849616685	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Desulfovibrio_piger.t__SGB15467	8.8812573632	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Escherichia_coli.t__SGB10068	0	0	66.2649624007	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	16.3532651370	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Faecalibacterium_SGB15346.t__SGB15346	0	6.9795724131	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Faecalibacterium_prausnitzii.t__SGB15318	0	4.1563650938	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Klebsiella_pneumoniae.t__SGB10115	159.0594943291	123.9969371817	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Klebsiella_quasipneumoniae.t__SGB10112	0	12.1941259036	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Pyramidobacter_piscolens.t__SGB15497	0	15.2682928626	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	57.5499625328	0
PWY-6123: inosine-5'-phosphate biosynthesis I|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	33.9459073562	25.9386162473	0
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	85.2797998531	92.8851393660	66.0103190285	8.7906695703	108.6523007434	84.9666772142
PWY-6124: inosine-5'-phosphate biosynthesis II	398.2455580216	378.0507559122	438.8546791155	292.4013115647	434.4180424450	334.2020452603
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Akkermansia_muciniphila.t__SGB9226	0	0	39.5151125913	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Alistipes_communis.t__SGB2290	0	0	10.8095407944	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Alistipes_finegoldii.t__SGB2301	0	0	1.6930951148	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Alistipes_onderdonkii.t__SGB2303	14.8035093740	0	52.2372078982	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Alistipes_putredinis.t__SGB2318	0	0	45.6643102964	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Alistipes_shahii.t__SGB2295	0	0	23.2784236399	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	20.3934787042	26.7508857317	20.6654657143
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	56.2738087592	9.7468525789	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Bacteroides_stercoris.t__SGB1830	0	0	2.9679671545	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Bacteroides_uniformis.t__SGB1836	0	9.0865564397	24.2385163042	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	81.3590440529
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	66.0617850684	49.7243126294
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Collinsella_intestinalis.t__SGB14741	0	0	0	42.2073487646	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Comamonas_kerstersii.t__SGB12676	59.3142863436	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Coprococcus_comes.t__SGB4577	0	0	0	0	17.4494692453	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Desulfovibrio_piger.t__SGB15467	8.2620044614	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Escherichia_coli.t__SGB10068	0	0	51.2903502834	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	16.7168614756	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Faecalibacterium_SGB15346.t__SGB15346	0	6.0411899314	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Faecalibacterium_prausnitzii.t__SGB15318	0	3.5886455256	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Klebsiella_pneumoniae.t__SGB10115	119.7440319547	92.1360959962	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Klebsiella_quasipneumoniae.t__SGB10112	0	15.4574432830	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Pyramidobacter_piscolens.t__SGB15497	0	15.7643548583	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	52.5308107212	0
PWY-6124: inosine-5'-phosphate biosynthesis II|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	33.3692999343	27.8962833112	0
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	81.7416874560	91.3480794623	64.8893947502	25.4551744620	108.3972100829	86.6620368877
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	341.4726664524	301.1905224172	218.5471628601	120.9960754629	142.5535562755	77.2520329092
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|s__Akkermansia_muciniphila.t__SGB9226	0	0	34.0123328650	0	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	47.6988467947	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|s__Collinsella_intestinalis.t__SGB14741	0	0	0	19.0367488110	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|s__Escherichia_coli.t__SGB10068	0	0	70.2007254440	0	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|s__Klebsiella_pneumoniae.t__SGB10115	166.0375482300	124.6838411663	0	0	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|s__Klebsiella_quasipneumoniae.t__SGB10112	0	16.9252074864	0	0	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	32.2399581422	20.0516803346	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|unclassified	44.6586065044	29.8959595689	0	0	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	453.8990777143	394.4315937320	299.6312963115	165.6081333658	193.1594444023	109.1158275025
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|s__Akkermansia_muciniphila.t__SGB9226	0	11.8928204643	42.2222632296	0	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	57.9668261621	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|s__Collinsella_intestinalis.t__SGB14741	0	0	0	35.1982877393	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|s__Escherichia_coli.t__SGB10068	0	0	64.1801077755	0	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|s__Klebsiella_pneumoniae.t__SGB10115	156.2808966035	115.5044601264	0	0	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|s__Klebsiella_quasipneumoniae.t__SGB10112	0	8.4467399936	0	0	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	32.4345644265	30.0384699012	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified	57.3911135247	42.0141961170	0	0	0	0
PWY-6138: CMP-N-acetylneuraminate biosynthesis I (eukaryotes)	4.0481931013	0	0	21.7577696181	0	22.7343918111
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	267.5559811392	194.9850338454	243.9512440014	75.5840517768	83.9023157827	29.3069944694
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|s__Alistipes_putredinis.t__SGB2318	0	0	30.9403437816	0	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|s__Alistipes_shahii.t__SGB2295	0	7.5542965061	0	0	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|s__Bacteroides_uniformis.t__SGB1836	0	0	8.0989876265	0	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	2.9128553775	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|s__Escherichia_coli.t__SGB10068	0	0	50.1804736332	0	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|s__Klebsiella_pneumoniae.t__SGB10115	135.5537252767	126.6986535432	0	0	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|s__Klebsiella_quasipneumoniae.t__SGB10112	0	11.0650069156	0	0	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|unclassified	51.8383618925	22.6224206110	0	8.0783726290	38.0547921260	10.9543180517
PWY-6151: S-adenosyl-L-methionine salvage I	454.2233684562	349.5639397298	249.8493159654	532.8437684206	634.9055262052	653.8537269526
PWY-6151: S-adenosyl-L-methionine salvage I|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	33.3412022032	45.4922804770	37.0452193486
PWY-6151: S-adenosyl-L-methionine salvage I|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	83.3117188899	15.3403072477	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Bacteroides_stercoris.t__SGB1830	0	0	11.1627906977	0	0	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Bacteroides_uniformis.t__SGB1836	0	0	27.7310722020	0	0	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Bifidobacterium_longum.t__SGB17248	0	0	0	18.6193525067	0	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	183.8567423657
PWY-6151: S-adenosyl-L-methionine salvage I|s__Blautia_massiliensis.t__SGB4826	0	0	0	0	7.2901184330	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Blautia_obeum.t__SGB4811	0	0	0	0	42.4028005854	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Blautia_sp_MSK_20_85.t__SGB4828	0	0	0	0	5.6489196441	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Blautia_wexlerae.t__SGB4837	0	0	0	186.1149900576	22.7037261765	104.9455434478
PWY-6151: S-adenosyl-L-methionine salvage I|s__Clostridiaceae_bacterium_Marseille_Q4149.t__SGB15091	93.3365711415	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	44.3247285845	30.1167562102
PWY-6151: S-adenosyl-L-methionine salvage I|s__Coprococcus_comes.t__SGB4577	0	0	0	0	28.7905895901	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	21.2079554143	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Dorea_longicatena.t__SGB4582	0	0	0	34.0906132493	65.4971281341	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	34.3980050727	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Escherichia_coli.t__SGB10068	0	0	86.6589129086	0	0	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Eubacterium_rectale.t__SGB4933	0	0	0	0	15.9039069203	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	27.8308072854	0	20.2448151202
PWY-6151: S-adenosyl-L-methionine salvage I|s__Faecalibacterium_prausnitzii.t__SGB15318	0	15.4392844014	0	0	7.4667336715	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Faecalibacterium_prausnitzii.t__SGB15323	0	0	0	0	5.1703009854	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Faecalicatena_fissicatena.t__SGB4871	0	0	0	0	14.7751593402	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__GGB3256_SGB4303.t__SGB4303	0	0	0	0	15.5960516634	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__GGB9059_SGB13976.t__SGB13976	0	63.0677380953	0	0	0	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Klebsiella_pneumoniae.t__SGB10115	183.0679211472	120.7568254800	0	0	0	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Klebsiella_quasipneumoniae.t__SGB10112	0	16.4127838246	0	0	0	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Roseburia_faecis.t__SGB4925	0	0	0	0	0	11.4824937089
PWY-6151: S-adenosyl-L-methionine salvage I|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	39.4100307605	0	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Ruminococcus_lactaris.t__SGB4557	0	0	0	0	0	6.6936690846
PWY-6151: S-adenosyl-L-methionine salvage I|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	51.6258675811	24.0630281782	74.0378939176
PWY-6151: S-adenosyl-L-methionine salvage I|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	22.1611707886	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	41.5290193003	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Ruthenibacterium_lactatiformans.t__SGB15271	11.8899956203	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine salvage I|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	20.0800812765	31.6268458499	0
PWY-6151: S-adenosyl-L-methionine salvage I|unclassified	72.7162124695	24.2386922171	58.0460669492	31.8055548455	80.3800346373	129.6628495452
PWY-6160: 3-dehydroquinate biosynthesis II (archaea)	6.9306998115	0	0	21.9252003006	17.8650883336	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	829.4981745510	739.7651776708	725.6530102772	681.5435567707	674.9195155108	605.5330374080
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Akkermansia_muciniphila.t__SGB9226	0	0	28.2530777732	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Alistipes_communis.t__SGB2290	0	9.2808213357	11.9767992289	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Alistipes_onderdonkii.t__SGB2303	12.3365408340	0	54.5722013952	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Alistipes_putredinis.t__SGB2318	0	0	34.3180071747	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Alistipes_shahii.t__SGB2295	0	12.2325821622	33.0915316406	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	33.1247271694	33.5781204159	42.6742197261
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	99.4288229791	12.6404207150	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Bacteroides_stercoris.t__SGB1830	0	0	18.9958889658	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Bacteroides_uniformis.t__SGB1836	0	0	43.5515067717	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Bifidobacterium_longum.t__SGB17248	0	0	0	20.7727956845	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	126.9833054718
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Blautia_faecis.t__SGB4820	0	0	0	34.1315119410	10.1611527141	9.9448147501
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Blautia_massiliensis.t__SGB4826	0	0	0	23.5777591287	28.1384272878	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Blautia_obeum.t__SGB4811	0	0	0	36.3999886916	32.5384525080	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Blautia_sp_MSK_20_85.t__SGB4828	0	0	0	0	16.0686312432	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Blautia_wexlerae.t__SGB4831	0	0	0	0	9.3147039255	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Blautia_wexlerae.t__SGB4837	0	0	0	133.0899602841	15.7722015720	92.9172755483
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Cloacibacillus_porcorum.t__SGB15507	0	10.0785382935	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Clostridiaceae_bacterium_Marseille_Q4149.t__SGB15091	107.8254491647	11.0863037205	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	44.7889785581	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Comamonas_kerstersii.t__SGB12676	46.7170028852	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Coprococcus_comes.t__SGB4577	0	0	0	0	26.1253275347	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	23.0898909271	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Dorea_longicatena.t__SGB4582	0	0	0	16.3039106266	38.9822176997	7.8231957755
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	11.5886033044	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Escherichia_coli.t__SGB10068	0	0	50.4073192494	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Eubacterium_rectale.t__SGB4933	0	0	0	0	9.3144833615	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	27.1792270040	0	16.4484006380
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Faecalibacterium_SGB15346.t__SGB15346	0	8.9569426969	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Faecalibacterium_prausnitzii.t__SGB15316	0	0	0	0	0	10.7843137255
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Faecalibacterium_prausnitzii.t__SGB15318	0	14.2369020501	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Faecalicatena_fissicatena.t__SGB4871	0	0	0	0	15.7282071204	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Fusicatenibacter_saccharivorans.t__SGB4874	0	0	0	0	0	46.9090566497
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB3256_SGB4303.t__SGB4303	0	0	0	0	22.0456361243	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB3304_SGB4365.t__SGB4365	38.3590083811	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9059_SGB13976.t__SGB13976	0	95.1604963478	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9342_SGB14306.t__SGB14306	9.9329525702	10.2653624282	47.2926552589	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9602_SGB15028.t__SGB15028	9.1287305300	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9634_SGB15095.t__SGB15095	125.4917468333	18.2759016505	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9635_SGB15103.t__SGB15103	0	14.4117388474	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9635_SGB15106.t__SGB15106	0	18.0015071724	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9636_SGB15107.t__SGB15107	0	33.3155356335	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9708_SGB15234.t__SGB15234	20.5322187243	81.0698482946	46.2193682386	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9715_SGB15267.t__SGB15267	0	0	141.0611712024	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9747_SGB15356.t__SGB15356	0	8.4266281449	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__GGB9758_SGB15368.t__SGB15368	0	0	10.4820997988	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Gemmiger_SGB15295.t__SGB15295	0	0	0	0	0	8.6185668555
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Gemmiger_formicilis.t__SGB15300	0	0	0	14.2599354550	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Klebsiella_pneumoniae.t__SGB10115	217.9259128664	152.8689937136	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Klebsiella_quasipneumoniae.t__SGB10112	0	21.7961332228	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Oscillibacter_sp_ER4.t__SGB15254	0	8.1220882781	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Oscillospiraceae_unclassified_SGB15256.t__SGB15256	31.0777352923	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Pyramidobacter_piscolens.t__SGB15497	0	17.6685239162	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	39.1071095031	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	64.6317626776	8.0429296289	67.8541555646
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	12.3549452422	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	44.5700700685	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Ruthenibacterium_lactatiformans.t__SGB15271	18.4206857478	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	16.6757998520	12.8777472527	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|s__Vescimonas_coprocola.t__SGB15089	0	0	30.0411599563	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|unclassified	110.7862091831	128.4400760177	64.6635391611	37.2024200636	125.5391646777	98.7746749391
PWY-6165: chorismate biosynthesis II (archaea)	18.2171013428	0	0	55.2937413588	45.4846971460	0
PWY-6168: flavin biosynthesis III (fungi)	205.7017674503	229.5277192928	303.7036883869	231.9892672635	351.4275518136	238.7445569229
PWY-6168: flavin biosynthesis III (fungi)|s__Escherichia_coli.t__SGB10068	0	0	38.6672108143	0	0	0
PWY-6168: flavin biosynthesis III (fungi)|s__Klebsiella_pneumoniae.t__SGB10115	127.9729987964	75.5777200760	0	0	0	0
PWY-6168: flavin biosynthesis III (fungi)|s__Klebsiella_quasipneumoniae.t__SGB10112	0	12.5461936734	0	0	0	0
PWY-6168: flavin biosynthesis III (fungi)|unclassified	35.8209812965	19.5755465121	0	0	0	0
PWY-6182: superpathway of salicylate degradation	179.7261755901	135.1896676939	0	0	0	0
PWY-6182: superpathway of salicylate degradation|s__Klebsiella_pneumoniae.t__SGB10115	174.3495468592	122.0377908402	0	0	0	0
PWY-6182: superpathway of salicylate degradation|s__Klebsiella_quasipneumoniae.t__SGB10112	0	11.2918117350	0	0	0	0
PWY-6210: 2-aminophenol degradation	22.2120888449	0	0	0	0	2.0304374445
PWY-6210: 2-aminophenol degradation|unclassified	14.2438558214	0	0	0	0	2.0304374445
PWY-6215: 4-chlorobenzoate degradation	36.4503454756	29.6990417640	0	0	0	0
PWY-6215: 4-chlorobenzoate degradation|unclassified	6.2181962072	0	0	0	0	0
