ID	Domain	Phylum	Class	Order	Family	Genus	Species	score	completeness	contamination	strain_heterogeneity	size	N50	cluster_members	CO1	CO2	CO3	CO4	MA1	MA2	MA3	MA4	ME1	ME2	ME3	ME4	TH1	TH2	TH3	TH4
Mx_All_560	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus amylovorus	57.256574025625106	81.42	6.24	81.82	1994729	7278	1	0.016237209	0	0	0	0	0	0	0.0069383085	4.0425997	0.67831707	0	3.152931	0.057443976	0.009628686	0	0.04872285
Mx_All_561	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__Limnochordales	f__	g__	s__	76.80044357200927	90.2	3.43	50.0	2434732	11773	1	0.019827021	0.03588913	0.0076352856	0.067740284	0	0	0	0	0	0.01033502	0	0	0.07497982	0.12224724	0.058488064	0
Mx_All_562	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_G	f__UBA6769	g__Pueribacillus	s__	83.9437633924686	93.47	2.91	100.0	1869881	16886	1	0.03411132	0.1345142	0.025258143	0.029763255	0.031862453	0.016627219	0.018443923	0.06435194	0	1.1434617	0.22569494	0.03978443	0.47010982	3.2586534	1.6371334	0.22935286
Mx_All_563	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU080	f__RSA5	g__	s__	52.01082428403173	55.18	0.98	0.0	1769882	2895	1	0.007941848	0.20462462	0.031707827	0.07011015	0.0075858054	0	0	0.012594988	0	0	0	0	0	0	0	0
Mx_All_564	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__	s__	72.11607813637416	94.93	4.95	0.0	3432799	7450	1	0.16648169	0	0.031783648	0.025340522	0.12164981	0.031537194	0.025876641	0.019675536	0	0.019566435	0	0.0073299073	0	0	0	0
Mx_All_565	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA1609	g__	s__	63.355355185593474	73.25	2.39	14.29	2342907	2677	1	0	0	0	0	0	0	0.2980566	0.030573975	0	0.005150582	0	0	0	0	0	0
Mx_All_567	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Acetivibrionales	f__Acetivibrionaceae	g__Herbivorax	s__Herbivorax saccincola	17.922385880747644	51.85	7.11	0.0	1808505	1757	1	0.11992794	0.010569003	0.028144395	0.06055839	0.010908151	0	0	0.011255831	0	0	0	0.0066331495	0	0	0.011116523	0
Mx_All_569	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Ewingella	s__Ewingella americana	46.22758334770564	55.81	2.78	92.68	2009085	3035	1	0	0	0	0	0	0	0	0	1.8508753	0.08291874	0	0.09823917	0	0	0	0
Mx_All_57	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU010	f__DTU012	g__DTU012	s__DTU012 sp900019385	66.82134323912487	80.16	3.3	40.0	1915296	4816	1	0.014766558	0.07681479	0.16116604	0.00796616	0.007948935	0.026344497	0.04826044	0.008819799	0	0	0	0	0	0	0	0
Mx_All_570	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Anoxybacillaceae	g__Geobacillus	s__	32.074622952038034	69.12	8.04	19.05	3667886	1762	1	0	0	0.011033292	0	0	0	0	0	0	0.24021055	0.24780162	0	0.023357412	0.080012895	0.13166174	0.06985276
Mx_All_571	d__Bacteria	p__Bacillota_G	c__DTU084	o__DTU084	f__DTU084	g__DTU084	s__DTU084 sp001512905	20.63696357815291	54.87	7.27	6.67	1374234	1837	1	0.08771594	0.029938817	0.016839616	0.045066703	0	0	0	0	0	0	0	0	0.009181537	0	0.044314355	0
Mx_All_574	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Serratia_J	s__Serratia_J liquefaciens	25.506212422852048	56.85	6.9	20.0	4277141	3568	1	0	0	0	0	0	0	0	0	0.28756633	0.067654364	0.006758914	0.06070081	0	0	0	0
Mx_All_577	d__Bacteria	p__Fibrobacterota	c__Fibrobacteria	o__UBA11236	f__UBA11236	g__UBA11236	s__	46.478225149800004	59.09	2.95	16.67	1732073	1963	1	0	0	0.014433166	0.07777102	0.16909266	0.017949251	0	0.018846715	0	0	0	0	0	0	0	0
Mx_All_578	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus helveticus	39.89948548466892	57.73	4.3	36.84	1217179	14816	1	0	0	0	0	0	0	0	0	11.0925255	2.340541	0.04362514	8.25767	0.03729696	0	0	0.018958122
Mx_All_579	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__CAILUG01	s__	23.07207779352994	62.03	8.23	5.88	2600663	2608	1	0	0	0	0	0.013671078	0.019093156	0.34398714	0.010853245	0	0	0	0	0	0	0	0
Mx_All_58	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomicrobium	s__Planctomicrobium sp938015865	83.12192878779699	89.93	2.22	100.0	4547208	13927	1	0.091367446	0.30750427	0.09928956	0.26768634	0.06440812	0.050620273	0.01589707	0.06382371	0	0	0	0	0	0	0	0
Mx_All_580	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Tissierellales	f__Tepidimicrobiaceae	g__JAAYHX01	s__	60.89255981704093	68.88	2.19	50.0	1409087	5434	1	0.028541975	0.027211461	0.018685926	0.010409719	0	0	0	0.01320565	0	1.6920553	0.9930741	0.028355656	0.51366675	0.46159798	0.6620752	0.26533768
Mx_All_582	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Cellvibrionaceae	g__Cellvibrio	s__	29.595311959731628	60.77	6.6	3.03	2770547	1781	1	0	0	0	0	0.25677732	0	0	0	0	0	0	0	0	0	0	0
Mx_All_584	d__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__Oligoflexales	f__Oligoflexaceae	g__	s__	44.940175346523	56.15	2.57	0.0	3071978	1907	1	0	0.088211685	0.04537297	0	0	0.029985359	0.032341078	0.06471422	0	0	0	0	0	0	0	0
Mx_All_585	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA1609	g__	s__	35.82957366760954	52.96	4.33	66.67	1643028	1843	1	0	0.10296871	0.06565462	0.035894394	0.018428104	0.019774413	0.012184948	0.022284644	0	0	0	0	0	0	0	0
Mx_All_587	d__Bacteria	p__Deferribacterota	c__Deferribacteres	o__Deferribacterales	f__Denitrovibrionaceae	g__Geovibrio	s__	18.521492483501792	51.43	6.9	0.0	1621317	1524	1	0	0	0	0	0.013373197	0.015350831	0.05117434	0.17132601	0	0	0	0	0	0	0	0
Mx_All_588	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JACDCA01	s__	18.541272511247747	52.77	7.28	5.56	3451347	3412	1	0	0	0	0	0.022717064	0.15980753	0.16413602	0.040915668	0	0.011827224	0	0	0	0	0	0
Mx_All_589	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__SZUA-265	s__	46.65234993046438	62.88	3.63	7.14	4421552	2120	1	0	0	0	0	0.17440233	0	0	0.094273254	0	0.017231567	0	0.005839153	0	0	0	0
Mx_All_59	d__Bacteria	p__Bacillota_D	c__Proteinivoracia	o__UBA4975	f__UBA4975	g__JAAYIH01	s__	94.07123669560292	95.97	0.92	50.0	2280982	30372	1	0.054291513	0.047316562	0.30346563	0.021219356	0.01971446	0.061972685	0.056384284	0.0588495	0	0	0	0	0	0	0.0139250085	0
Mx_All_590	d__Bacteria	p__Myxococcota	c__Bradymonadia	o__UBA7976	f__UBA1532	g__CAUJDF01	s__	8.635960542154264	50.88	8.77	0.0	3438390	1629	1	0	0.038825884	0	0.26411247	0	0	0	0	0	0	0	0	0	0	0	0
Mx_All_591	d__Bacteria	p__Bacillota_G	c__UBA4882	o__UBA8346	f__UBA8346	g__JAAYHS01	s__	37.59883928743459	60.72	4.95	0.0	1795923	1810	1	0	0	0.21383867	0	0.0109038595	0.0073912926	0.03831756	0	0	0	0	0	0	0	0	0
Mx_All_6	d__Bacteria	p__Bacillota	c__Bacilli	o__Paenibacillales	f__NBRC-103111	g__	s__	87.05844278553529	88.27	0.71	0.0	3160339	47521	1	0	0	0	0	0	0	0	0.008754353	0	0.03453766	0	0.013792375	0.12259595	0.37198076	0.082662806	0
Mx_All_60	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Devosiaceae	g__Devosia	s__	86.75921087895081	93.39	2.19	100.0	3118109	18131	1	0	0.015109189	0.10478083	0.010740002	0.23807696	0.0475166	0.043923743	0.16352694	0	0.014505898	0	0.023916008	0	0	0.051145636	0
Mx_All_61	d__Bacteria	p__Myxococcota	c__XYA12-FULL-58-9	o__XYA12-FULL-58-9	f__JAUUZB01	g__	s__	61.92387282980444	69.93	1.94	0.0	3929698	2442	1	0	0.017217113	0.025117898	0	0.12584151	0.015533417	0.024065768	0.07849709	0	0.013696771	0	0.013070136	0	0	0	0
Mx_All_62	d__Bacteria	p__Bacillota	c__Bacilli	o__Thermoactinomycetales	f__Thermoactinomycetaceae	g__JANWJM01	s__	62.33729912669351	80.47	4.06	8.33	1881386	4552	1	0	0	0	0	0	0	0	0.009599059	0	0	0	0	0	0.09433242	0.20737797	0
Mx_All_63	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Tissierellales	f__Proteiniboraceae	g__Proteiniborus	s__Proteiniborus sp900095305	88.38164127404383	98.57	2.84	62.5	3157238	29736	1	0.48513463	0	0.063741654	0.006953336	0	0	0	0.013590046	0	0.01183402	0	0.00849206	0.114387676	0	0	0
Mx_All_64	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU010	f__DTU010	g__1109	s__1109 sp001028815	68.35687800042146	88.22	4.56	23.08	2227379	5873	1	0.06689944	0.072945595	0.07217048	0.020074295	0.033599813	0.021349726	0.027224293	0.041892312	0	0	0	0	0	0	0	0
Mx_All_65	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomataceae	g__SCN-52-12	s__	93.64915053232868	97.47	1.29	16.67	4607786	67331	1	0.5293093	0.09345306	0.07008025	0.25358954	0.1715108	0.046093266	0.0445391	0.05726828	0	0.0097519085	0	0	0	0	0	0
Mx_All_66	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus fermentum	79.34794772434512	98.28	4.55	35.0	1786032	28242	1	0	0	0	0	0	0	0	0	0.7347515	0.28007734	0.12061382	0.8662578	0.007986911	0	0	0.005348834
Mx_All_67	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU080	f__RSA5	g__	s__	64.37955192038666	93.14	6.53	27.27	2563172	16506	1	0	0	0	0.023655295	0	0	0	0.016858594	0	0.0079274345	0	0.006621748	0	0.25884596	0.08688279	0
Mx_All_68	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Demequinaceae	g__Demequina	s__	83.43093849286386	95.57	3.1	33.33	2026086	45229	1	0.77567035	1.1989213	0.6178204	0.3925762	0.31800732	0.54318845	0.4960309	0.6343069	0	0	0	0.04385321	0	0	0.0065074055	0
Mx_All_69	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Caldimonas	s__Caldimonas thermodepolymerans	65.55452753380845	66.32	0.58	66.67	2648497	3131	1	0.036960557	0	0.23768854	0	0.10005648	0.024013523	0.034393217	0	0	0	0	0.014642935	0	0	0	0
Mx_All_7	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Aggregatilineales	f__Phototrophicaceae	g__J038	s__	100.9414352468034	98.18	0.0	0.0	3634241	333327	1	0	0.007424091	0	0.89096135	0	0	0	0.016961776	0	0	0	0	0	0	0	0
Mx_All_70	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU010	f__DTU012	g__JAAYMV01	s__JAAYMV01 sp012521185	81.89008694047529	97.46	3.67	9.09	2375604	78157	1	0.1152555	0	0.030688806	0.017757919	0	0	0	0.0094509255	0	0.03667632	0	0	4.3991995	0	0.017587105	0
Mx_All_71	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Acetobacter	s__Acetobacter oryzoeni	57.42525034178562	85.23	7.34	95.45	2257602	6004	1	0	0	0	0	0	0	0	0	6.112771	1.0841686	0	3.1088846	0.09031954	0	0	0
Mx_All_72	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__Limnochordales	f__ZCTH02-B6	g__ZC3RG10	s__ZC3RG10 sp017577945	72.23368473035386	83.69	2.94	33.33	1844391	33695	1	0.89544743	0.030838111	0.0574633	0.15633044	0.027939597	0.022485146	0.030664075	0.04828194	0	0.015931794	0.4469071	0.0056153117	0	5.3322845	7.2004824	6.2981334
Mx_All_73	d__Bacteria	p__Cyanobacteriota	c__Sericytochromatia	o__JACMPN01	f__JACMPN01	g__	s__	48.72025545526318	68.32	4.27	0.0	3005315	3166	1	0.07801078	0.07175949	0.023880213	0.16407406	0	0	0	0	0	0	0	0	0	0	0	0
Mx_All_74	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__CAIKAF01	f__CAIKAF01	g__JACVCJ01	s__	97.28980528225522	99.73	0.99	0.0	3153968	104619	1	0.8981427	0.065431416	0.019827444	0.31929433	0.018097742	0	0	0.011869067	0	0	0	0	0	0	0	0
Mx_All_75	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU080	f__JAAYLA01	g__	s__	70.2893149779104	75.27	1.47	0.0	2815544	54781	1	0.010958957	0	0.012740629	0	0	0	0	0	0	0	0.048004363	0	0.021904452	0.11392464	0.5381569	0.087503694
Mx_All_76	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__JAQGHD01	g__	s__	69.54493965194122	67.28	0.0	0.0	899909	33875	1	0.38820544	0.03317411	0.1871318	1.1468962	0.07712843	0.049537808	0.020967916	0.09482149	0	0	0	0	0	0	0	0
Mx_All_77	d__Bacteria	p__Bdellovibrionota	c__UBA2361	o__SZUA-149	f__JADYYL01	g__	s__	68.35827066651336	87.3	4.2	0.0	2539437	13078	1	0	0	0	0	0	0.17089435	0.11905701	0.11875622	0	0.0149176605	0	0	0	0	0	0
Mx_All_78	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_H	f__Bacillaceae_D	g__	s__	87.17350751527235	94.04	1.88	0.0	2190153	116685	1	0	0.011436762	0	0	0	0	0	0.013474184	0	0.19391827	0	0	0.060427383	0.18519223	0.12913905	0.02732152
Mx_All_79	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__	s__	72.4971136303853	74.53	0.81	0.0	879157	10820	1	0.19330196	0.023503998	0.16009797	0.015665697	0.007351847	0	0	0.012034934	0	0	0	0	0	0	0	0
Mx_All_8	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-39	g__SCGC-AG-212-J23	s__	80.5050697493714	98.06	4.0	5.56	3766826	27883	1	0	0.010430643	0.01936223	0	0.020353626	0.24193221	0.39587614	0.08173941	0	0.008447578	0	0.042971585	0	0	0	0
Mx_All_80	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__ML615J-28	f__CAG-698	g__DUVT01	s__	94.38377062851428	98.67	1.33	0.0	1850770	53400	1	0.10815453	0	0.013171349	0	0.0106999	0	0	0	0	0	0	0	0.77883095	0	0	0
Mx_All_81	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU080	f__RSA5	g__RSA7	s__	69.1537790104127	79.69	2.94	75.0	1898979	8271	1	0.0809432	0.036929365	0.101720095	0.050632156	0.0075952723	0.009054163	0.009394339	0.0159031	0	0.04254122	0.7933305	0.0067758393	0.09549915	1.2318354	1.3462735	0.15867215
Mx_All_82	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__RSA9	g__CALBZE01	s__	56.632366963723605	76.81	4.4	0.0	2989691	4413	1	0	0.030418107	0.0415283	0	0	0.007999798	0	0	0	0	0	0	0	0	0.21095961	0
Mx_All_83	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Ureibacillus	s__	85.13343436569865	97.73	3.2	33.33	3431826	47179	1	0.009002693	0.052564472	0	0.015074134	0	0	0.019873517	0	0	0.084189065	0	0.01988509	0.572101	0	0	0
Mx_All_84	d__Bacteria	p__Bacillota_D	c__Dethiobacteria	o__Dethiobacterales	f__Dethiobacteraceae	g__	s__	90.6761763924202	96.61	1.69	0.0	2124241	107734	1	0.07048312	0.26712808	0.24266838	0.06762256	0.07711909	0.10815667	0.09473651	0.068547696	0	0	0	0	0	0	0.012447386	0
Mx_All_85	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__CFX8	g__JAUIIK01	s__	91.26079121891651	98.43	1.99	33.33	4623237	17181	1	0	0.22791025	0.04520724	0	0.016960144	0.11684066	0.07920103	0.059311032	0	0	0	0.009187572	0	0	0	0
Mx_All_86	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__	s__	93.5403173970144	99.05	1.67	37.5	2210613	26800	1	0	0	0.02622401	0.2690272	0.33498725	0	0	0.021019071	0	0	0	0	0	0	0	0
Mx_All_87	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Limisphaerales	f__JACDHS01	g__JACDHS01	s__	54.104686954807526	65.28	2.7	20.0	2527934	3710	1	0.052854087	0.0120919235	0.04794503	0.04626312	0.11057424	0.014960551	0	0.021877576	0	0.005447314	0	0	0	0	0	0
Mx_All_88	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Edaphocola	s__	100.3499051114394	99.51	0.25	0.0	2623466	15129	1	0.51616544	0.047061246	0.059782647	0.17590283	0.012603156	0.0112059275	0	0.022700101	0	0	0	0	0	0	0	0
Mx_All_89	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Kiloniellales	f__DSM-21159	g__JAJUFM01	s__	101.01404624339114	98.7	0.0	0.0	3469946	42471	1	0.06357772	0.65819746	0.14053828	0.4271031	0.0918243	0.12991567	0.054234464	0.6011371	0	0.007285272	0.0048201014	0.054330096	0	0	0.02974169	0
Mx_All_9	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__JAGQNK01	g__	s__	67.58273333206769	65.28	0.0	0.0	825768	40315	1	0.137184	0.018836126	0.024583055	0.47750857	0.022361804	0.023093177	0	0.024062164	0	0	0	0	0	0	0	0
Mx_All_90	d__Bacteria	p__Bacillota_A	c__Clostridia	o__DSM-8532	f__DSM-8532	g__Thermoclostridium	s__Thermoclostridium stercorarium	90.65599063041464	98.6	2.1	0.0	2698483	129414	1	0	0	0.006922404	0	0	0	0	0	0	0.07078917	0.03964354	0	0.010748412	0.015805677	0.9793442	0
Mx_All_91	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__JAUPVS01	g__	s__	62.8930033473646	65.43	0.93	0.0	785360	16827	1	0	0	0.18990675	0	0.1744493	0.8666519	0.4127633	1.4652994	0	0.007773252	0	0.16335838	0	0	0.008721929	0
Mx_All_92	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__CAMPJM01	s__	84.59143050880355	91.75	2.09	55.56	3349370	18216	1	0	0.042244438	0.015991833	0.8269427	0.02861452	0.05361624	0.019521821	0.28616256	0	0	0	0	0	0	0	0
Mx_All_93	d__Bacteria	p__Bacillota_A	c__Clostridia	o__DSM-8532	f__DSM-8532	g__Thermoclostridium	s__	76.8126020672355	85.04	2.12	25.0	2808027	4844	1	0.17645077	0	0.020179521	0.016962372	0.021045543	0	0	0	0	0	0	0	0.09448969	0	0	0
Mx_All_94	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__Longimicrobiaceae	g__WHSP01	s__	71.31665588920231	95.6	5.49	16.67	3839168	31838	1	0.079018995	0.19115496	0.08771741	0.13712424	0.050044835	0.052065674	0.026654348	0.03359621	0	0	0	0	0	0	0	0
Mx_All_95	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__DTU080	f__RSA5	g__	s__	73.67455215033827	94.92	4.69	0.0	4218629	25651	1	0.09573046	0.15076639	0.15311511	0.22406213	0.105424374	0.029633244	0.03250013	0.07547844	0	0	0	0.0057847425	0	0	0	0
Mx_All_96	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__NIC37A-2	s__NIC37A-2 sp012514535	68.24958483614729	92.37	5.38	8.33	5967867	46011	1	1.2289081	2.2911816	0.82524985	3.3911085	0.31079578	0.22359294	0.09276998	0.6596854	0	0.01831001	0	0.12512551	0	0	0.03298541	0
Mx_All_97	d__Bacteria	p__Bacillota_G	c__Limnochordia	o__Limnochordales	f__ZCTH02-B6	g__ZC3RG10	s__	58.68900851796971	70.59	3.03	25.0	1952254	96165	1	0.024114363	0.013232532	0.03050764	0.014742265	0.011770489	0	0	0	0	0.18720645	0.016799603	0	3.607334	0.08631544	0.10716417	0.11217123
Mx_All_98	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Caldicoprobacterales	f__UBA3941	g__CALGOY01	s__CALGOY01 sp937960725	56.404089635108086	97.18	8.87	14.29	2273650	41033	1	0.010272506	0	0	0	0	0	0	0.0168524	0	0.277499	0.41277942	0.007881099	0.28707042	0.749515	0.18963136	0.123443924
Mx_All_99	d__Bacteria	p__Bacillota	c__Bacilli	o__Haloplasmatales	f__Haloplasmataceae	g__	s__	55.539067749212606	73.98	4.03	0.0	1471844	2619	1	0	0	0	0	0	0	0	0	0	0.041528232	0	0	0.20105015	0	0	0
